City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
369,Vila Franca Do Campo,PT,37.7167,-25.4333,63.01,86,95,18.77,overcast clouds
370,Adilabad,IN,19.6667,78.5333,67.15,43,4,1.61,clear sky
371,Derzhavinsk,KZ,51.1,66.3167,-5.33,100,94,5.28,overcast clouds
372,Leeuwarden,NL,53.2014,5.8086,45.0,86,100,18.41,overcast clouds
373,Lekoni,GA,-1.5843,14.2591,79.54,64,99,1.41,overcast clouds
374,Mumford,GH,5.2618,-0.759,82.26,67,39,7.99,scattered clouds
375,Bluefield,US,37.2698,-81.2223,43.79,64,100,1.99,overcast clouds
376,Manta,EC,-0.95,-80.7333,83.98,70,20,6.91,few clouds
377,Nuristan,AF,35.3,70.8333,6.91,73,61,11.7,broken clouds
378,Ferkessedougou,CI,9.6,-5.2,84.56,8,1,5.79,clear sky
379,Knysna,ZA,-34.0363,23.0471,64.78,80,4,8.19,clear sky
380,Vikulovo,RU,56.8167,70.6107,7.61,96,95,7.18,overcast clouds
381,Shelburne,CA,44.0787,-80.2041,35.91,71,100,18.92,overcast clouds
382,Stolin,BY,51.8912,26.846,31.57,91,100,9.17,overcast clouds
383,Kyrylivka,UA,46.3759,35.3675,26.24,75,85,15.39,overcast clouds
384,Port Blair,IN,11.6667,92.75,80.64,78,40,3.44,mist
385,Tamayo,DO,18.3947,-71.2029,85.71,51,20,17.27,few clouds
386,Palmas Bellas,PA,9.2319,-80.0867,89.1,64,6,16.13,clear sky
387,Uruzgan,AF,32.8333,66.0,40.89,78,40,5.68,scattered clouds
388,Manica,FR,49.0,-1.1667,44.01,99,99,3.89,overcast clouds
389,Mwinilunga,ZM,-11.7358,24.4293,62.01,98,100,2.86,overcast clouds
390,Maralal,KE,1.0968,36.698,62.01,69,32,3.42,scattered clouds
391,Lolodorf,CM,3.2333,10.7333,74.73,81,35,3.78,scattered clouds
392,Pasni,PK,25.2631,63.471,72.23,86,27,17.13,scattered clouds
393,North Myrtle Beach,US,33.816,-78.68,62.11,59,1,9.22,clear sky
394,Richards Bay,ZA,-28.783,32.0377,74.28,88,100,7.67,overcast clouds
395,Naranjal,EC,-2.6667,-79.6167,89.4,63,79,4.7,broken clouds
396,Phalombe,MW,-15.8064,35.6507,66.43,89,100,3.62,overcast clouds
397,Hirson,FR,49.9226,4.0826,40.86,98,99,9.53,overcast clouds
398,Kajaani,FI,64.2273,27.7285,33.85,93,100,9.22,overcast clouds
399,Salalah,OM,17.0151,54.0924,75.29,73,0,2.3,clear sky
400,Omagh,GB,54.6,-7.3,43.79,84,57,8.43,moderate rain
401,Ancud,CL,-41.8697,-73.8203,69.22,63,57,5.03,light rain
402,Bektemir,UZ,41.2097,69.3342,35.65,80,75,6.91,broken clouds
403,Izhma,RU,65.0083,53.9113,13.15,88,100,13.02,overcast clouds
404,Luba,GQ,3.4568,8.5547,80.73,73,98,4.61,overcast clouds
405,Porbandar,IN,21.6422,69.6093,72.03,53,1,11.34,clear sky
406,Nur,PL,52.6683,22.3221,34.79,95,100,10.92,overcast clouds
407,Sheffield,GB,53.383,-1.4659,43.14,82,37,1.01,scattered clouds
408,Mbeya,TZ,-8.9,33.45,57.0,95,86,2.06,overcast clouds
409,Yarim,YE,14.298,44.3779,55.29,70,27,2.3,scattered clouds
410,Opuwo,NA,-18.0607,13.84,74.21,54,91,8.97,overcast clouds
411,Reconquista,AR,-29.15,-59.65,99.18,32,83,4.38,broken clouds
412,Kamenka,RU,51.3223,42.7678,1.85,100,79,5.17,broken clouds
413,Asilah,MA,35.465,-6.0348,57.16,70,72,13.29,broken clouds
414,Mokhotlong,LS,-29.2894,29.0675,55.42,88,89,4.85,overcast clouds
415,Ladispoli,IT,41.9537,12.0735,51.98,83,13,5.55,few clouds
416,Koksovyy,RU,48.1967,40.5989,19.89,96,64,3.83,snow
417,Caxito,AO,-8.5785,13.6643,75.38,76,74,6.13,broken clouds
418,Kant,IN,27.8,79.8,50.29,62,42,3.62,scattered clouds
419,Oliveira Do Hospital,PT,40.3618,-7.8601,45.88,61,0,4.25,clear sky
420,Cap-Aux-Meules,CA,47.3821,-61.8597,15.85,73,75,18.41,broken clouds
421,Marathon,US,44.9,-89.7668,11.73,64,75,1.99,broken clouds
422,Kincardine,GB,56.0667,-3.7167,45.19,69,71,6.78,broken clouds
423,Owando,CG,-0.4819,15.8999,75.94,76,98,2.24,overcast clouds
424,La Primavera,CO,5.4906,-70.4092,96.84,27,11,13.06,few clouds
425,Viedma,AR,-40.8135,-62.9967,66.11,87,100,16.69,overcast clouds
426,Filingue,NE,14.3521,3.3168,70.88,12,5,9.35,clear sky
427,Ballina,AU,-28.8667,153.5667,71.64,1,100,16.33,light rain
428,Amapa,BR,1.0,-52.0,79.65,84,98,5.7,overcast clouds
429,La Palma,US,33.8464,-118.0467,64.11,85,100,1.99,mist
430,General Roca,AR,-39.0333,-67.5833,66.6,81,100,13.02,overcast clouds
431,Nordfjordeid,NO,61.9063,5.9915,29.95,86,100,20.71,snow
432,Manjacaze,MZ,-24.7117,33.8828,72.28,69,0,6.13,clear sky
433,Gidole,ET,5.65,37.3667,61.61,64,65,2.26,light rain
434,Traverse City,US,44.7631,-85.6206,21.94,70,100,18.41,overcast clouds
435,Mizan Teferi,ET,6.9833,35.5833,63.14,68,78,1.66,broken clouds
436,La Sarre,CA,48.8002,-79.1996,11.32,91,100,9.46,light snow
437,Bonthe,SL,7.5264,-12.505,83.59,67,62,12.33,broken clouds
438,Rio Gallegos,AR,-51.6226,-69.2181,64.45,34,20,6.91,few clouds
439,Lukovetskiy,RU,64.2956,41.9211,24.78,93,100,11.27,light snow
440,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,84.58,56,0,9.46,clear sky
441,Nusaybin,TR,37.0778,41.2178,32.7,99,100,13.13,light snow
442,Zaysan,KZ,47.4667,84.8667,17.15,92,96,4.38,overcast clouds
443,Goundam,ML,16.4145,-3.6708,73.56,10,1,11.21,clear sky
444,Kapoeta,SS,4.7717,33.5903,84.0,29,86,3.58,overcast clouds
445,Atar,MR,20.5169,-13.0499,83.52,8,0,11.68,clear sky
446,Parainen,FI,60.3067,22.301,39.15,93,100,17.98,overcast clouds
447,Peniche,PT,39.3558,-9.3811,56.68,75,0,9.06,clear sky
448,Manavalakurichi,IN,8.1333,77.3,80.69,77,52,5.97,broken clouds
449,Plaster Rock,CA,46.9065,-67.39,0.12,89,97,5.55,snow
450,Ataco,CO,3.5915,-75.3818,87.87,55,50,3.24,scattered clouds
451,La Asuncion,VE,11.0333,-63.8628,83.93,70,1,19.57,clear sky
452,Douentza,ML,14.9951,-2.9517,73.74,10,3,8.41,clear sky
453,Takab,IR,36.4009,47.1133,8.37,68,1,3.58,clear sky
454,Shahreza,IR,32.0339,51.8794,33.53,34,0,4.94,clear sky
455,Altay,CN,47.8667,88.1167,24.8,75,85,5.17,overcast clouds
456,Sabaudia,IT,41.3003,13.0282,51.84,82,1,1.83,clear sky
457,Chukhloma,RU,58.7525,42.6825,13.5,87,90,9.75,overcast clouds
458,Mangan,IN,27.5167,88.5333,50.18,48,48,6.35,scattered clouds
459,Normandin,CA,48.8333,-72.5321,-9.09,77,100,5.75,overcast clouds
460,Svetlyy,RU,54.675,20.1347,35.96,86,100,18.88,overcast clouds
461,Svit,SK,49.0601,20.2069,27.43,86,0,5.75,clear sky
462,Ambatolampy,MG,-19.3833,47.4167,62.37,96,99,1.28,light rain
463,Tessalit,ML,20.1986,1.0114,67.17,15,0,10.16,clear sky
464,Piterka,RU,50.6803,47.4454,29.03,98,100,4.27,light snow
465,Leon,MX,21.1167,-101.6667,69.85,25,80,3.74,broken clouds
466,Loandjili,CG,-4.7561,11.8578,78.91,89,20,8.05,few clouds
467,Cavalcante,BR,-13.7975,-47.4583,82.35,46,28,6.98,scattered clouds
468,Parintins,BR,-2.6283,-56.7358,91.33,49,33,5.64,scattered clouds
469,Saint Anthony,US,45.0205,-93.218,7.9,60,0,5.99,clear sky
470,Kronach,DE,50.2396,11.3331,37.56,85,89,11.97,light snow
471,Aripuana,BR,-9.1667,-60.6333,87.53,61,74,0.78,broken clouds
472,Taoudenni,ML,22.6783,-3.9836,70.29,13,6,9.48,clear sky
473,Chapada Dos Guimaraes,BR,-15.4606,-55.7497,80.26,56,19,7.11,light rain
474,Falavarjan,IR,32.5553,51.5097,28.08,21,0,3.8,clear sky
475,Beyneu,KZ,45.3167,55.2,29.39,82,99,20.38,overcast clouds
476,Loralai,PK,30.3705,68.598,51.19,62,1,3.13,clear sky
477,Havelock,US,34.8791,-76.9013,61.05,58,0,8.01,clear sky
478,Quilmana,PE,-12.95,-76.3833,78.85,67,72,8.84,broken clouds
479,Barcelona,ES,41.3888,2.159,51.78,81,20,1.01,few clouds
480,Lasa,IT,46.6166,10.7002,36.86,75,2,1.99,clear sky
481,Bouna,CI,9.2667,-3.0,81.99,11,2,5.37,clear sky
482,Zwiesel,DE,49.0167,13.2333,33.46,96,34,1.01,scattered clouds
483,Starobaltachevo,RU,56.0013,55.9213,20.59,93,100,16.46,snow
484,Lhanbryde,GB,57.6167,-3.2167,41.11,74,75,7.0,broken clouds
485,Meulaboh,ID,4.1363,96.1285,77.31,82,99,6.78,overcast clouds
486,Abapo,BO,-18.8333,-63.4667,89.71,36,100,8.72,overcast clouds
487,Coruripe,BR,-10.1256,-36.1756,85.28,60,20,11.79,few clouds
488,Ketrzyn,PL,54.0768,21.3753,34.7,88,100,13.65,overcast clouds
489,Quelimane,MZ,-17.8786,36.8883,74.07,88,17,5.95,light rain
490,Praia Da Vitoria,PT,38.7333,-27.0667,63.75,94,40,32.66,scattered clouds
491,Rosario,AR,-32.9468,-60.6393,91.94,49,40,1.99,scattered clouds
492,Phalodi,IN,27.1333,72.3667,67.39,24,1,6.11,clear sky
493,Ryzdvyanyy,RU,45.2656,41.8389,21.6,93,70,7.43,broken clouds
494,Maltahohe,NA,-24.8333,16.9833,78.12,44,100,9.31,overcast clouds
495,Bartica,GY,6.4,-58.6167,82.72,83,44,5.26,scattered clouds
496,Laon,FR,49.5667,3.6667,41.25,95,98,12.1,overcast clouds
497,Port-Gentil,GA,-0.7193,8.7815,80.56,83,20,5.75,few clouds
498,Colares,PT,38.7992,-9.4469,56.39,61,0,1.99,clear sky
499,San Carlos De Bariloche,AR,-41.1456,-71.3082,60.55,63,40,3.44,scattered clouds
500,Malakal,SS,9.5334,31.6605,76.64,20,50,8.39,scattered clouds
501,Coro,VE,11.4045,-69.6734,85.89,58,10,21.27,clear sky
502,Bereda,ES,43.2686,-7.5406,46.15,93,21,3.6,few clouds
503,Narasapur,IN,16.45,81.6667,67.44,89,10,2.53,light rain
504,Ugoofaaru,MV,5.6667,73.0,81.32,72,51,10.4,broken clouds
505,Upata,VE,8.0086,-62.3989,88.0,39,20,9.04,few clouds
506,Lodja,CD,-3.4833,23.4333,74.95,69,61,1.52,broken clouds
507,Isla Mujeres,MX,21.2311,-86.731,78.85,68,85,14.34,overcast clouds
508,Houma,US,29.5958,-90.7195,73.4,66,75,8.05,broken clouds
509,Bahia Blanca,AR,-38.7196,-62.2724,74.64,67,100,5.59,light rain
510,Abdanan,IR,32.9926,47.4198,42.15,59,60,4.52,broken clouds
511,Skeldon,GY,5.8833,-57.1333,80.6,79,26,8.19,scattered clouds
512,Azovo,RU,54.6997,73.0237,4.75,95,58,7.58,broken clouds
513,Norilsk,RU,69.3535,88.2027,2.91,96,100,5.46,overcast clouds
514,Marrakesh,MA,31.6315,-8.0083,66.27,20,20,4.61,few clouds
515,Asaba,NG,6.2006,6.7338,83.59,27,98,2.89,overcast clouds
516,Lamu,KE,-2.2717,40.902,80.82,80,32,13.24,scattered clouds
517,Vestmannaeyjar,IS,63.4427,-20.2734,31.19,69,0,5.75,clear sky
518,Dire,ML,12.2833,-10.9667,92.98,9,28,6.33,scattered clouds
519,Bida,NG,9.0833,6.0167,84.04,19,19,5.77,few clouds
520,Tucuma,BR,-0.1833,-50.05,80.47,84,85,9.4,overcast clouds
521,Hamburg,DE,53.55,10.0,41.29,95,75,17.27,broken clouds
522,Oxapampa,PE,-10.5775,-75.4017,69.48,80,82,4.14,light rain
523,Kulhudhuffushi,MV,6.6221,73.07,81.18,71,69,10.54,broken clouds
524,Chimoio,MZ,-19.1164,33.4833,73.26,88,20,5.75,few clouds
525,Bay Roberts,CA,47.5999,-53.2648,32.32,68,96,17.0,overcast clouds
526,Bulle,CH,46.6195,7.0567,37.9,84,66,1.99,broken clouds
527,Brigantine,US,39.4101,-74.3646,51.85,58,0,18.41,clear sky
528,Gweta,BW,-20.1833,25.2333,83.73,35,72,1.45,broken clouds
529,Vetluga,RU,57.8557,45.781,-0.35,99,81,5.17,broken clouds
530,Kalmar,SE,56.6616,16.3616,39.15,86,100,13.8,overcast clouds
531,Krasnoselkup,RU,65.7,82.4667,9.28,94,100,13.69,overcast clouds
532,Bardsir,IR,29.9227,56.5743,41.05,59,0,16.67,clear sky
533,Beroroha,MG,-21.6667,45.1667,76.15,79,99,0.74,light rain
534,Sheregesh,RU,52.9209,87.9869,8.46,98,99,2.44,overcast clouds
535,Bayir,TR,37.2687,28.2167,32.52,58,5,4.59,clear sky
536,Gat,IL,31.61,34.7642,50.68,100,88,17.56,overcast clouds
537,Arica,CL,-18.475,-70.3042,81.95,64,25,9.19,scattered clouds
538,Najran,SA,17.4924,44.1277,65.05,54,9,3.71,clear sky
539,Manono,CD,-7.3,27.4167,68.79,94,95,1.9,overcast clouds
540,Harboore,DK,56.6175,8.1807,39.97,67,77,40.11,broken clouds
541,Polyarnyye Zori,RU,67.3661,32.4981,32.94,99,100,5.7,light snow
542,Carutapera,BR,-1.195,-46.02,83.41,71,67,9.98,broken clouds
543,Jablonne Nad Orlici,CZ,50.0296,16.6006,31.08,91,91,7.25,overcast clouds
544,Kitgum,UG,3.2783,32.8867,78.66,51,100,1.95,overcast clouds
545,Yarmouth,US,41.7057,-70.2286,46.96,72,20,17.27,few clouds
546,Namanga,KE,-2.5433,36.7905,67.82,76,100,5.86,light rain
547,Nikolsk,RU,53.7189,46.0712,4.15,100,96,2.17,overcast clouds
548,Hit,IQ,33.6416,42.8251,52.65,42,45,7.4,scattered clouds
549,Pimentel,PE,-6.8367,-79.9342,82.69,54,0,18.41,clear sky
550,Scarborough,GB,54.2797,-0.4044,43.54,81,11,1.99,few clouds
551,Dharchula,IN,29.85,80.5333,48.13,77,91,3.0,overcast clouds
552,Castro Marim,PT,37.2207,-7.4435,56.28,67,5,2.28,clear sky
553,Chinsali,ZM,-10.5414,32.0816,62.55,96,100,2.55,overcast clouds
554,Port Hawkesbury,CA,45.6169,-61.3485,17.91,76,0,5.99,snow
555,Acari,PE,-15.4311,-74.6158,84.27,55,41,12.93,scattered clouds
556,Pangody,RU,65.85,74.4859,1.45,97,98,8.37,overcast clouds
557,Belyy Yar,RU,53.6039,91.3903,0.86,88,100,2.24,fog
558,Key Largo,US,25.0865,-80.4473,74.01,67,0,10.22,clear sky
559,Obidos,BR,-1.9175,-55.5181,89.19,51,69,6.35,broken clouds
560,Krynychky,UA,48.3755,34.467,16.32,92,48,5.32,scattered clouds
561,Albany,US,42.6001,-73.9662,40.8,61,97,8.86,overcast clouds
562,Imbituba,BR,-28.24,-48.6703,88.83,72,0,15.82,clear sky
563,Baghdad,IQ,33.3406,44.4009,46.31,42,40,17.27,scattered clouds
564,Uige,AO,-7.6087,15.0613,69.58,82,99,1.61,overcast clouds
565,Moose Factory,CA,51.2585,-80.6094,-2.2,71,100,16.11,overcast clouds
566,Owerri,NG,5.4833,7.0304,81.46,32,100,4.38,overcast clouds
567,Pocri,PA,8.2667,-80.55,91.22,49,5,20.42,clear sky
568,Ferme-Neuve,CA,46.7001,-75.4493,13.78,91,100,8.16,light snow
569,Kagalnik,RU,47.0769,39.323,29.71,76,97,9.71,overcast clouds
570,San Pedro De Ycuamandiyu,PY,-24.0917,-57.0764,100.76,27,50,2.95,scattered clouds
571,Ratnagiri,IN,16.9833,73.3,74.23,71,7,8.32,clear sky
572,Wismar,DE,53.9,11.4667,40.12,95,100,10.0,overcast clouds
573,Boddam,GB,57.4667,-1.7833,41.38,75,24,34.72,few clouds
574,Kantunilkin,MX,21.0917,-87.45,78.64,66,37,6.13,scattered clouds
575,Shache,CN,38.4167,77.2406,30.52,33,88,1.07,overcast clouds
576,Bubaque,GW,11.2833,-15.8333,79.59,74,2,15.68,clear sky
577,Marawi,PH,7.9986,124.2928,66.25,94,75,1.92,broken clouds
578,Rock Sound,BS,24.9,-76.2,72.93,60,91,14.2,overcast clouds
579,Senador Jose Porfirio,BR,-2.5908,-51.9542,81.27,73,95,0.67,overcast clouds
580,Mezen,RU,65.8522,44.24,22.93,94,100,13.13,light snow
581,Luhyny,UA,51.082,28.4006,29.34,93,73,9.01,broken clouds
582,Veranopolis,BR,-28.9361,-51.5494,96.93,27,37,4.03,scattered clouds
583,Paita,PE,-5.0892,-81.1144,88.36,67,97,14.41,overcast clouds
584,Araguacu,BR,-12.9306,-49.8264,83.59,70,79,3.56,broken clouds
585,Loharu,IN,28.45,75.8167,54.01,58,7,4.38,clear sky
586,Lyuban,BY,52.7985,28.0048,30.22,97,100,10.69,overcast clouds
587,Saint-Francois,FR,46.4154,3.9054,38.48,89,100,3.44,overcast clouds
588,Manching,DE,48.7166,11.4939,40.3,82,21,5.99,few clouds
589,Praia,CV,14.9215,-23.5087,77.54,61,20,18.41,few clouds
590,Ndele,CF,8.4109,20.6473,77.43,21,1,5.3,clear sky
591,Peterhead,GB,57.5058,-1.7981,41.4,75,25,34.23,scattered clouds
592,Plettenberg Bay,ZA,-34.0527,23.3716,64.51,85,6,8.28,clear sky
593,Tall Kayf,TR,37.0833,41.0667,32.45,99,100,12.73,light snow
594,Terra Nova,BR,-12.3667,-40.6667,85.69,39,1,2.93,clear sky
595,Sao Pedro Da Cadeira,PT,39.0698,-9.3717,56.28,79,0,3.0,clear sky
596,Trairi,BR,-3.2778,-39.2689,84.87,67,56,12.17,broken clouds
597,Sao Francisco De Paula,BR,-29.4481,-50.5836,91.69,34,57,5.88,broken clouds
598,La Plaine,DM,15.3333,-61.25,82.04,78,43,13.73,scattered clouds
599,Atasu,KZ,48.6814,71.6433,7.47,88,14,10.18,few clouds
600,Wattegama,LK,6.7989,81.4808,74.32,83,84,5.77,broken clouds
601,Oksovskiy,RU,62.6062,39.8984,23.11,95,100,11.21,light snow
602,Martin,US,27.0837,-80.4164,75.97,59,26,8.32,scattered clouds
603,Olinda,BR,-8.0089,-34.8553,85.73,62,0,11.5,clear sky
604,San Luis,AR,-33.295,-66.3356,73.85,50,91,3.65,overcast clouds
605,Zheleznodorozhnyy,RU,55.7503,38.0042,21.72,94,92,8.75,light snow
606,Toamasina,MG,-18.1667,49.3833,73.4,100,75,0.0,broken clouds
607,Kinston,US,35.2627,-77.5816,59.94,35,0,13.8,clear sky
608,Telimele,GN,10.9167,-13.3333,92.37,14,37,2.26,scattered clouds
609,Niono,ML,14.2526,-5.993,79.95,8,8,9.19,clear sky
610,Asfi,MA,32.2994,-9.2372,61.23,65,16,12.01,few clouds
611,Tutoia,BR,-2.7619,-42.2744,89.58,69,21,13.0,few clouds
612,Andapa,MG,-14.65,49.65,70.68,97,93,2.64,overcast clouds
613,Dehloran,IR,32.6941,47.2679,51.33,48,65,5.55,broken clouds
614,Boende,CD,-0.2167,20.8667,77.99,58,82,2.06,broken clouds
615,Puerto Del Rosario,ES,28.5004,-13.8627,65.95,55,100,0.0,overcast clouds
616,Jalu,LY,29.0331,21.5482,55.71,49,0,5.82,clear sky
617,Scituate,US,42.1959,-70.7259,46.65,62,40,8.01,scattered clouds
618,Akureyri,IS,65.6835,-18.0878,26.53,63,0,18.41,clear sky
619,Manaure,CO,11.7751,-72.4445,91.51,52,15,24.94,few clouds
620,Ponta Delgada,PT,37.7333,-25.6667,63.32,63,20,17.27,few clouds
621,Springfield,US,37.2153,-93.2982,38.43,75,100,11.01,overcast clouds
622,Horodyshche,UA,49.2849,31.4451,23.27,91,58,6.15,broken clouds
623,Gandorhun,SL,7.5,-11.8333,87.98,38,7,5.86,clear sky
624,Inta,RU,66.0317,60.1659,12.96,83,92,18.48,overcast clouds
625,Neustrelitz,DE,53.3667,13.0833,36.43,81,100,16.98,overcast clouds
626,Sisimiut,GL,66.9395,-53.6735,33.67,94,100,42.55,snow
627,Nieuw Amsterdam,SR,5.8833,-55.0833,82.56,81,40,9.22,scattered clouds
628,Teguldet,RU,57.3064,88.1667,5.52,96,79,5.88,broken clouds
629,Cabedelo,BR,-6.9811,-34.8339,88.47,62,0,13.62,clear sky
630,Mikkeli,FI,61.6886,27.2723,35.71,93,100,9.22,overcast clouds
631,Boa Vista,BR,2.8197,-60.6733,93.18,36,75,11.5,broken clouds
632,Rutana,BI,-3.8667,30.1,58.51,92,100,0.4,light rain
633,Seminole,US,28.7086,-81.2081,75.29,59,20,1.99,few clouds
634,Vallenar,CL,-28.5708,-70.7581,86.29,26,14,11.61,few clouds
635,Zonguldak,TR,41.25,31.8333,25.03,96,100,4.07,light snow
636,Pont-Saint-Esprit,FR,44.2549,4.6474,45.0,80,27,5.41,scattered clouds
637,Ormara,PK,25.2088,64.6357,72.45,83,26,18.52,scattered clouds
638,Vagur,FO,61.4732,-6.8119,33.64,56,100,25.08,overcast clouds
639,Warangal,IN,18.0,79.5833,67.42,57,21,5.26,few clouds
640,Marovoay,MG,-16.1,46.6333,75.34,95,100,5.93,light rain
641,Sao Miguel Do Araguaia,BR,-13.275,-50.1628,82.53,73,94,5.21,overcast clouds
642,Janauba,BR,-15.8025,-43.3089,86.23,41,7,4.23,clear sky
643,Mehamn,NO,71.0357,27.8492,32.18,69,83,28.21,snow
644,Imeni Babushkina,RU,59.7573,43.1285,14.59,91,82,10.56,broken clouds
645,Santa Maria,BR,-29.6842,-53.8069,96.1,44,20,6.91,few clouds
646,Darab,IR,28.7519,54.5444,51.48,62,0,5.14,clear sky
647,Suffolk,US,40.8668,-72.7996,46.99,70,0,11.01,clear sky
648,Kismayo,SO,-0.3582,42.5454,78.67,82,7,12.8,clear sky
649,Straumen,NO,63.8709,11.2999,30.94,62,95,19.89,light snow
650,Iquique,CL,-20.2208,-70.1431,74.32,71,27,11.18,scattered clouds
651,Eyl,SO,7.9803,49.8164,76.82,76,94,18.68,overcast clouds
652,Chaman,PK,30.9236,66.4512,49.73,66,19,1.5,few clouds
653,Riberalta,BO,-10.9833,-66.1,89.8,58,75,9.22,broken clouds
654,Prieska,ZA,-29.6641,22.7474,89.38,22,0,5.66,clear sky
655,Pudozh,RU,61.8099,36.5345,31.71,98,100,10.49,snow
656,Kharp,RU,66.8014,65.8081,-1.34,94,89,6.91,overcast clouds
657,Pathanamthitta,IN,9.2667,76.7833,72.55,84,72,2.68,broken clouds
658,Samfya,ZM,-11.3649,29.5565,65.62,93,99,5.3,light rain
659,Bindi,SL,9.9167,-11.45,90.37,11,39,6.06,scattered clouds
660,Santa Ana,US,33.7456,-117.8678,63.86,79,100,3.44,haze
661,Bardiyah,LY,31.7561,25.0865,53.38,56,54,8.41,broken clouds
662,Koslan,RU,63.4564,48.8989,14.88,83,100,12.55,overcast clouds
663,Tucuman,AR,-26.8241,-65.2226,73.4,73,100,3.44,overcast clouds
664,Malanje,AO,-9.5402,16.341,65.19,80,95,3.06,overcast clouds
665,Sept-Iles,CA,50.2001,-66.3821,1.06,61,100,3.0,overcast clouds
666,Barkhan,PK,29.8977,69.5256,54.37,65,4,3.44,clear sky
667,Kanker,IN,20.2719,81.4931,59.2,48,2,2.82,clear sky
668,Le Vauclin,MQ,14.5452,-60.8388,83.84,65,75,16.11,light rain
669,Chapais,CA,49.7834,-74.8492,-6.02,93,100,10.09,light snow
670,Kauhajoki,FI,62.4333,22.1833,35.58,94,100,9.24,overcast clouds
671,Qaqortoq,GL,60.7167,-46.0333,46.9,70,100,15.26,light rain
672,Hurbanovo,SK,47.8698,18.1923,34.05,79,10,8.99,clear sky
673,Walvis Bay,NA,-22.9575,14.5053,74.35,73,100,11.5,light rain
674,Warri,NG,5.5167,5.75,81.73,33,34,0.78,scattered clouds
675,Severnoye,RU,56.3491,78.3619,0.14,98,92,6.08,overcast clouds
676,Pirapora,BR,-17.345,-44.9419,86.65,50,94,4.63,overcast clouds
677,Burghausen,DE,48.1667,12.8333,37.29,32,36,6.96,scattered clouds
678,Birjand,IR,32.8663,59.2211,34.27,75,0,4.61,clear sky
679,Ilhabela,BR,-23.7781,-45.3581,84.33,74,8,4.94,clear sky
680,Mopipi,BW,-21.1833,24.8833,84.34,32,63,5.1,broken clouds
681,San Pedro,PH,14.35,121.0167,76.35,84,20,3.44,few clouds
682,Bom Jesus,BR,-9.0744,-44.3586,83.52,65,100,4.23,overcast clouds
683,Mosetse,BW,-20.75,26.65,76.78,38,4,12.77,clear sky
684,Ibanda,TZ,-2.7974,32.4746,63.66,89,100,1.57,overcast clouds
685,Shahpura,IN,27.3833,75.9667,54.73,59,0,1.63,clear sky
686,Mecca,SA,21.4267,39.8261,65.21,58,0,10.6,clear sky
687,Danielskuil,ZA,-28.1887,23.5395,75.61,47,42,6.15,scattered clouds
688,Petrolina,BR,-9.3986,-40.5008,89.65,43,40,5.75,scattered clouds
